stock_code,时间,公告
2962,2023/6/7,五方光电:北京德恒（深圳）律师事务所关于五方光电2020年限制性股票激励计划的法律意见
2962,2023/6/7,五方光电:北京德恒（深圳）律师事务所关于五方光电2020年限制性股票激励计划首次授予限制性股票第二个解除限售期解除限售、调整回购价格及部分激励股票回购注销事项的法律意见
2962,2023/6/1,五方光电:关于使用闲置募集资金进行现金管理的进展公告
2962,2023/5/16,五方光电:2022年年度权益分派实施公告
688519,2023/7/7,南亚新材:南亚新材2022年度向特定对象发行A股股票募集说明书（注册稿）
688519,2023/7/6,南亚新材:南亚新材关于2022年度向特定对象发行A股股票申请获得中国证券监督管理委员会同意注册批复的公告
688519,2023/7/5,关于同意南亚新材料科技股份有限公司向特定对象发行股票注册的批复
688519,2023/6/26,南亚新材:南亚新材关于在泰国投资新建生产基地的公告
688519,2023/6/26,南亚新材:南亚新材独立董事关于第二届董事会第二十六次会议相关事项的独立意见
688519,2023/6/26,南亚新材:南亚新材第二届监事会第二十四次会议决议公告
688519,2023/6/26,南亚新材:南亚新材第二届董事会第二十六次会议决议公告
688519,2023/6/21,南亚新材:国浩律师（上海）事务所关于南亚新材料科技股份有限公司2022年度向特定对象发行股票的法律意见书
688519,2023/6/21,南亚新材:光大证券股份有限公司关于南亚新材料科技股份有限公司2022年度向特定对象发行A股股票之发行保荐书
688519,2023/6/21,南亚新材:南亚新材关于2022年度向特定对象发行A股股票募集说明书等相关文件更新的提示性公告
871478,2023/7/5,巨能股份(871478)交易公开信息
871478,2023/7/3,巨能股份(871478)交易公开信息
871478,2023/6/30,巨能股份(871478)交易公开信息
871478,2023/6/26,巨能股份(871478)交易公开信息
871478,2023/6/21,巨能股份(871478)交易公开信息
871478,2023/6/20,巨能股份(871478)交易公开信息
871478,2023/6/20,北京证券交易所交易公开信息(2023-06-20)
871478,2023/6/19,北京证券交易所交易公开信息(2023-06-19)
871478,2023/6/19,巨能股份(871478)交易公开信息
871478,2023/6/16,巨能股份(871478)交易公开信息
688590,2023/7/7,新致软件:2023年半年度业绩预增公告
688590,2023/7/4,新致软件:关于可转债转股结果暨股份变动的公告
688590,2023/6/27,新致软件:关于第四届董事会第二次会议相关事项的独立意见
688590,2023/6/27,新致软件:关于增资并收购参股子公司暨关联交易的公告
688590,2023/6/27,新致软件:上海新致软件股份有限公司拟增资所涉及的上海沐高网络科技有限公司股东全部权益价值资产评估报告
688590,2023/6/27,新致软件:第四届监事会第二次会议决议公告
688590,2023/6/27,新致软件:长江证券承销保荐有限公司关于上海新致软件股份有限公司增资并收购参股子公司暨关联交易的核查意见
688590,2023/6/22,新致软件:上海新致软件股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2022年度）
688590,2023/6/22,新致软件:上海新致软件股份有限公司向不特定对象发行可转换公司债券2023年跟踪评级报告
688590,2023/6/10,新致软件:关于实际控制人兼董事长增持公司股份计划实施完毕暨增持结果公告
603228,2023/7/4,景旺电子:景旺电子关于景20转债转股结果暨股份变动公告
603228,2023/6/27,景旺电子:景旺电子关于子公司使用募集资金临时补充流动资金提前归还的公告
603228,2023/6/21,景旺电子:景旺电子关于“景20转债”、“景23转债”2023年跟踪评级结果的公告
603228,2023/6/21,景旺电子:2023年深圳市景旺电子股份有限公司公开发行可转换公司债券2023年跟踪评级报告
603228,2023/6/21,景旺电子:2020年深圳市景旺电子股份有限公司公开发行可转换公司债券2023年跟踪评级报告
603228,2023/6/13,景旺电子:景旺电子独立董事关于公司第四届董事会第十次会议相关事项的独立意见
603228,2023/6/13,景旺电子:景旺电子第四届监事会第七次会议决议公告
603228,2023/6/13,景旺电子:景旺电子关于调整2019年限制性股票激励计划回购价格的公告
603228,2023/6/13,景旺电子:北京观韬中茂（深圳）律师事务所关于深圳市景旺电子股份有限公司调整2019年限制性股票激励计划回购价格的法律意见书
603228,2023/6/13,景旺电子:景旺电子第四届董事会第十次会议决议公告
600268,2023/6/20,国电南自:上海荣正企业咨询服务（集团）股份有限公司关于国电南自回购注销部分限制性股票及调整回购相关事项之独立财务顾问报告
600268,2023/6/20,国电南自:国电南自关于回购注销部分已获授但尚未解除限售的限制性股票及调整回购相关事项的公告
600268,2023/6/20,国电南自:国电南自独立董事对2023年第二次临时董事会会议相关事项的独立意见
600268,2023/6/20,国电南自:国电南自关于回购注销部分限制性股票减资暨通知债权人的公告
600268,2023/6/20,国电南自:国电南自关于间接控股子公司以未分配利润转增注册资本的公告
600268,2023/6/20,国电南自:国电南自2023年第二次临时董事会会议决议公告
600268,2023/6/20,国电南自:国电南自2023年第一次临时监事会会议决议公告
600268,2023/6/20,国电南自:北京德和衡（南京）律师事务所关于国电南自回购注销部分已获授但尚未解除限售的限制性股票及调整回购相关事项之法律意见书
600268,2023/6/20,国电南自:南京南自电力仪表有限公司审计报告（2022年1月1日至2022年12月31日止）
600268,2023/6/9,国电南自:国电南自关于2023年面向专业投资者公开发行科技创新绿色公司债券（第一期）发行结果公告
688661,2023/6/20,和林微纳:天衡会计师事务所（特殊普通合伙）关于对苏州和林微纳科技股份有限公司2022年年度报告的事后审核问询函的回复
688661,2023/6/20,和林微纳:关于2022年年度报告事后审核问询函的回复
688661,2023/6/20,和林微纳:国泰君安证券股份有限公司关于苏州和林微纳科技股份有限公司2022年年度报告事后审核问询函回复的核查意见
688661,2023/6/6,和林微纳:2022年年度权益分派实施公告
688661,2023/5/19,和林微纳:2022年年度股东大会决议公告
688661,2023/5/19,和林微纳:和林微纳2022年年度股东大会法律意见书
688661,2023/5/12,和林微纳:关于参加2022年度半导体行业专场集体业绩说明会的公告
688661,2023/5/9,和林微纳:2022年年度报告（更正稿）
688661,2023/5/9,和林微纳:关于2022年年度报告更正的公告
688661,2023/5/6,和林微纳:2022年年度股东大会资料
300563,2023/6/21,神宇股份:离任董监高持股及减持承诺事项的说明
300563,2023/6/21,神宇股份:上海市广发律师事务所关于神宇通信科技股份公司2023年第一次临时股东大会的法律意见书
300563,2023/6/21,神宇股份:关于公司财务总监兼董事会秘书变更的公告
300563,2023/6/21,神宇股份:独立董事关于相关事项的独立意见
300563,2023/6/21,神宇股份:第五届董事会第十三次会议决议公告
300563,2023/6/21,神宇股份:关于2023年限制性股票激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告
300563,2023/6/21,神宇股份:2023年第一次临时股东大会决议公告
300563,2023/6/16,神宇股份:监事会关于2023年限制性股票激励计划首次授予激励对象名单的审核意见及公示情况说明
300563,2023/6/12,神宇股份:2023年限制性股票激励计划（草案修订稿）
300563,2023/6/12,神宇股份:上海市广发律师事务所关神宇通信科技股份公司限制性股票激励计划（草案修订稿）的法律意见
833394,2023/6/13,民士达:关于接待机构投资者调研情况的公告
833394,2023/6/13,民士达:关于接待机构投资者调研情况的公告
833394,2023/6/8,民士达:烟台民士达特种纸业股份有限公司以募集资金置换预先投入募投项目自筹资金及已支付发行费用的专项说明鉴证报告
833394,2023/6/8,民士达:关于调整募集资金投资项目拟投入募集资金金额的公告
833394,2023/6/8,民士达:中泰证券股份有限公司关于烟台民士达特种纸业股份有限公司使用部分闲置募集资金购买理财产品的核查意见
833394,2023/6/8,民士达:中泰证券股份有限公司关于烟台民士达特种纸业股份有限公司使用募集资金置换预先已投入募投项目及已支付发行费用的自筹资金的核查意见
833394,2023/6/8,民士达:中泰证券股份有限公司关于烟台民士达特种纸业股份有限公司调整募集资金投资项目拟投入募集资金金额的核查意见
833394,2023/6/8,民士达:关于变更注册资本、公司类型及修订《公司章程》的公告
833394,2023/6/8,民士达:第五届监事会第十六次会议决议公告
833394,2023/6/8,民士达:关于使用部分闲置募集资金购买理财产品的公告
600178,2023/6/28,东安动力:国金证券股份有限公司关于哈尔滨东安汽车动力股份有限公司向特定对象发行股票之发行保荐书
600178,2023/6/28,东安动力:哈尔滨东安汽车动力股份有限公司最近一年审计报告以及最近一期的财务报告
600178,2023/6/28,东安动力:东安动力关于公司诉讼事项公告
600178,2023/6/28,东安动力:哈尔滨东安汽车动力股份有限公司向特定对象发行股票证券募集说明书（申报稿）
600178,2023/6/28,东安动力:国金证券股份有限公司关于哈尔滨东安汽车动力股份有限公司向特定对象发行股票之上市保荐书
600178,2023/6/28,东安动力:北京市中伦文德律师事务所关于哈尔滨东安汽车动力股份有限公司向特定对象发行股票之法律意见书
600178,2023/6/28,东安动力:东安动力关于向特定对象发行股票申请获得上海证券交易所受理的公告
600178,2023/6/26,东安动力_哈尔滨东安汽车动力股份有限公司向特定对象发行股票证券募集说明书（申报稿）
600178,2023/6/22,东安动力:东安动力八届十四次监事会决议公告
600178,2023/6/22,东安动力:东安动力八届二十次董事会会议决议公告
600823,2023/7/1,ST世茂:世茂股份关于未能按期支付债务的公告
600823,2023/6/26,ST世茂:世茂股份关于控股股东或其一致行动人增持计划进展的公告
600823,2023/6/22,ST世茂:世茂股份关于回购股份事项前十大股东和前十大无限售条件股东持股情况的公告
600823,2023/6/16,ST世茂:上海世茂股份有限公司2022年年度股东大会会议资料
600823,2023/6/13,ST世茂:世茂股份2023年5月房地产项目经营情况简报
600823,2023/6/10,ST世茂:世茂股份关于控股股东或其一致行动人增持计划进展的公告
600823,2023/6/5,ST世茂:世茂股份第九届董事会第十七次会议决议公告
600823,2023/6/5,ST世茂:世茂股份关于以集中竞价方式回购公司股份方案的公告
600823,2023/6/5,ST世茂:独立董事关于公司第九届董事会第十七次会议相关事项的独立意见
600823,2023/6/5,ST世茂:世茂股份关于召开2022年年度股东大会的通知
